meta_timestamp,meta_process_name,meta_pid,meta_process_path,proc_integrity,proc_elevated,proc_enabled_privilege_count,proc_module_count,proc_region_count,mod_non_file_backed_count,mem_exec_private_count,mem_mz_in_private_count,mem_high_entropy_exec_count,mem_max_exec_entropy,mem_avg_exec_entropy,alloc_total_private_committed,alloc_exec_count,alloc_mz_or_pe_count,prot_total_changes,prot_gained_exec_count,prot_lost_write_count,write_changed_region_count,write_confirmed_writer_count,nt_direct_import_count,nt_high_value_import_count,nt_syscall_stub_count,nt_hook_count,thread_total,thread_in_private_exec,rthread_new_count,rthread_from_external,mmap_anomalous_count,mmap_no_file_backing,mmap_not_in_win32,mmap_not_in_ldr,handle_external_total,handle_dangerous_count,handle_has_vm_write,handle_has_create_thread,handle_has_all_access,api_virtual_alloc_count,api_virtual_protect_count,api_protect_exec_count,api_write_memory_count,api_create_thread_count,api_total_events,perf_cpu_percent,perf_working_set_mb,perf_private_bytes_mb,perf_handle_count,perf_thread_count,perf_io_read_mb,perf_io_write_mb,sample_total_captured,sample_mz_header_count,sample_syscall_stub_count,sample_shellcode_hint_count
2026-04-29T19:51:12,claude.exe,8144,C:\Program Files\WindowsApps\Claude_1.5354.0.0_x64__pzs8sxrjxfjjc\app\claude.exe,1,0,0,30,953,0,5,0,0,5.7317,1.3191,263,5,0,0,0,0,1,1,221,2,22,0,17,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,4,0,4,0.0,75.07,28.7,265,17,1.1612,0.2633,6,0,0,0
2026-04-29T19:51:19,claude.exe,2220,C:\Program Files\WindowsApps\Claude_1.5354.0.0_x64__pzs8sxrjxfjjc\app\claude.exe,1,0,0,30,968,0,5,0,0,5.7983,1.3324,274,5,0,0,0,0,1,1,221,2,21,0,17,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,4,0,4,0.0,70.69,35.27,265,17,0.9117,0.1699,6,0,0,0
2026-04-29T19:51:27,claude.exe,9796,C:\Program Files\WindowsApps\Claude_1.5354.0.0_x64__pzs8sxrjxfjjc\app\claude.exe,1,0,0,30,5759,0,28,0,0,6.3478,3.758,2670,28,0,0,0,0,1,1,221,2,198,0,18,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,0,4,0.0,669.29,693.84,388,18,37926.8896,20550.6082,21,0,0,4
2026-04-29T19:51:34,claude.exe,11508,C:\Program Files\WindowsApps\Claude_1.5354.0.0_x64__pzs8sxrjxfjjc\app\claude.exe,2,0,1,73,1153,0,0,0,0,-1,-1,190,0,0,0,0,0,1,1,427,2,0,0,18,0,0,0,1,0,1,1,4,4,1,1,1,0,0,0,4,0,4,0.0,107.37,60.86,516,18,0.018,0.0062,2,1,0,0
2026-04-29T19:51:41,claude.exe,868,C:\Program Files\WindowsApps\Claude_1.5354.0.0_x64__pzs8sxrjxfjjc\app\claude.exe,1,0,1,38,648,0,1,0,0,0.4486,0.4486,105,1,0,0,0,0,1,0,272,2,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,89.85,12.04,239,8,0.0667,0.0502,2,0,0,0
2026-04-29T19:51:47,vmwp.exe,11272,C:\Windows\System32\vmwp.exe,3,0,2,47,941,0,0,0,0,-1,-1,274,0,0,0,0,0,5,0,324,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0.0,14.37,7.8,463,21,236.0679,0.2209,5,0,0,0
2026-04-29T19:51:54,dllhost.exe,10340,C:\Windows\System32\dllhost.exe,3,1,3,53,539,0,0,0,0,-1,-1,25,0,0,0,0,0,1,0,370,2,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,0,4,0.0,15.87,2.91,299,2,0.1347,0.0003,1,0,0,0
2026-04-29T19:52:00,taskhostw.exe,8584,C:\Windows\System32\taskhostw.exe,3,1,3,73,714,0,0,0,0,-1,-1,29,0,0,0,0,0,1,0,388,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,16.8,5.6,284,4,0.0068,0.0097,1,0,0,0
2026-04-29T19:52:07,svchost.exe,12080,C:\Windows\System32\svchost.exe,4,1,3,40,493,0,0,0,0,-1,-1,55,0,0,0,0,0,1,0,362,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,12.07,2.99,219,4,0.0024,0.0,1,0,0,0
2026-04-29T19:52:14,VBoxSVC.exe,4716,E:\Program Files\Oracle\VBoxSVC.exe,3,1,5,76,831,0,0,0,0,-1,-1,88,0,0,0,0,0,3,0,480,2,0,0,19,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,4,0.0,21.75,6.08,1336,19,1.0512,0.1607,3,0,0,0
2026-04-29T19:52:21,VBoxSDS.exe,16748,E:\Program Files\Oracle\VBoxSDS.exe,4,1,18,54,584,0,0,0,0,-1,-1,48,0,0,0,0,0,1,0,317,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,13.18,3.1,267,5,0.6108,0.0017,1,0,0,0
2026-04-29T19:52:28,VirtualBoxVM.exe,11792,E:\Program Files\Oracle\VirtualBoxVM.exe,3,1,5,8,159,0,0,0,0,-1,-1,25,0,0,0,0,0,1,0,121,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,7.75,1.39,88,1,31.2395,0.0581,1,0,0,0
2026-04-29T19:52:35,VirtualBoxVM.exe,3368,E:\Program Files\Oracle\VirtualBoxVM.exe,3,1,5,8,156,0,0,0,0,-1,-1,25,0,0,0,0,0,1,0,121,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,5.4,2.07,94,1,37.4952,0.0429,1,0,0,0
2026-04-29T19:53:47,VirtualBoxVM.exe,19284,E:\Program Files\Oracle\VirtualBoxVM.exe,3,1,5,123,2306,0,12,0,2,7.1775,3.8127,614,12,0,0,0,0,30,0,560,2,253374,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,47,31.82,10138.3,10386.34,1315,40,22805.5966,69223.0594,42,0,0,0
2026-04-29T19:53:55,svchost.exe,14680,C:\Windows\System32\svchost.exe,4,1,4,38,398,0,0,0,0,-1,-1,30,0,0,0,0,0,1,0,258,2,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,4,0.0,8.41,1.85,215,4,0.2418,0.893,1,0,0,0
2026-04-29T19:54:02,svchost.exe,11680,C:\Windows\System32\svchost.exe,2,0,1,35,415,0,0,0,0,-1,-1,38,0,0,0,0,0,1,0,185,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,13.74,2.4,152,3,0.0,0.0,1,0,0,0
2026-04-29T19:54:09,FileCoAuth.exe,6864,C:\Users\Jakub\AppData\Local\Microsoft\OneDrive\26.062.0402.0002\FileCoAuth.exe,2,0,1,100,1007,0,0,0,0,-1,-1,78,0,0,0,0,0,1,0,419,2,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,35.24,12.11,442,6,0.5326,0.3612,1,0,0,0
2026-04-29T19:54:16,OfficeClickToRun.exe,8844,C:\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe,4,1,16,94,1358,0,0,0,0,-1,-1,380,0,0,0,0,0,1,0,411,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,38.91,35.5,799,19,5.873,0.3202,1,0,0,0
2026-04-29T19:54:23,WINWORD.EXE,6836,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,2,0,1,206,3980,0,119,0,0,5.8725,1.0175,1248,119,0,0,0,0,1,0,783,3,3,1,63,0,0,0,7,0,7,7,3,2,1,1,1,0,0,0,4,0,4,0.195,227.92,293.48,2386,63,499.5652,115.7529,28,7,0,0
2026-04-29T19:54:30,dllhost.exe,18228,C:\Windows\System32\dllhost.exe,4,1,16,31,464,0,0,0,0,-1,-1,43,0,0,0,0,0,1,0,204,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,11.92,3.3,211,5,1.4434,0.3359,1,0,0,0
2026-04-29T19:54:37,aimgr.exe,14896,C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Office16\AI\aimgr.exe,2,0,1,48,554,0,1,0,0,3.3864,3.3864,49,1,1,0,0,0,1,0,283,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0.0,13.18,3.5,221,2,0.018,0.0,3,1,0,0
2026-04-29T19:54:44,ai.exe,12060,C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Office16\AI\ai.exe,2,0,1,43,604,0,1,0,0,3.4031,3.4031,158,1,1,0,0,0,1,0,263,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,18.24,30.64,212,13,6.5592,0.0,3,1,0,0
2026-04-29T19:54:51,ai.exe,16308,C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Office16\AI\ai.exe,2,0,1,43,633,0,1,0,0,3.4031,3.4031,171,1,1,0,0,0,1,0,263,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,18.93,56.35,212,13,14.7165,0.0,3,1,0,0
2026-04-29T19:54:58,claude.exe,10152,C:\Program Files\WindowsApps\Claude_1.5354.0.0_x64__pzs8sxrjxfjjc\app\claude.exe,1,0,0,30,1034,0,5,0,0,0.553,0.1728,302,5,0,0,0,0,1,1,221,2,18,0,18,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,4,0,4,0.0,90.11,32.79,338,18,0.6571,0.276,6,0,0,0
2026-04-29T19:55:06,ChatGPT.exe,8148,C:\Program Files\WindowsApps\OpenAI.ChatGPT-Desktop_1.2026.43.0_x64__2p2nqsd0c76g0\app\ChatGPT.exe,1,0,0,41,2272,0,5,0,0,5.739,1.3261,876,5,0,0,0,0,5,5,275,2,45,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0.0,243.84,159.91,420,20,34.7008,13.8463,10,0,0,0
2026-04-29T19:55:13,<access denied>,5900,<access denied>,2,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.14,0,0,0.0037,0.0002,0,0,0,0
2026-04-29T19:55:20,msedge.exe,3684,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2,0,1,150,3962,0,0,0,0,-1,-1,1109,0,0,0,0,0,1,1,665,3,0,0,54,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,5,0,5,0.0,189.53,79.71,1748,54,39.0301,28.7222,1,0,0,0
2026-04-29T19:55:27,msedge.exe,12776,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2,0,1,22,419,0,0,0,0,-1,-1,81,0,0,0,0,0,1,0,159,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,8.54,2.12,170,7,0.0023,0.0002,1,0,0,0
2026-04-29T19:55:34,msedge.exe,14444,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,1,0,1,40,1037,0,2,0,0,1.37,0.8061,200,2,0,0,0,0,1,1,226,1,38,0,12,0,0,0,0,0,0,0,4,2,1,1,1,0,0,0,4,0,4,0.0,50.51,13.41,325,12,23.6684,0.5772,3,0,0,0
2026-04-29T19:55:41,msedge.exe,4188,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,2,0,1,41,1124,0,0,0,0,-1,-1,283,0,0,0,0,0,1,0,299,3,0,0,21,0,0,0,0,0,0,0,4,3,1,1,1,0,0,0,5,0,5,0.0,41.67,15.57,371,21,6.4773,6.9162,1,0,0,0
2026-04-29T19:55:48,msedge.exe,15052,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,1,0,0,22,723,0,3,0,0,1.37,0.5299,163,3,0,0,0,0,1,1,182,1,38,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,20.27,9.55,208,11,0.3189,0.0971,4,0,0,0
2026-04-29T19:55:55,msedge.exe,9460,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,1,0,0,21,956,0,3,0,0,0.8682,0.3466,253,3,0,0,0,0,1,1,158,1,22,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,33.59,22.98,221,14,0.1945,0.0584,4,0,0,0
2026-04-29T19:56:02,msedge.exe,3668,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,1,0,0,21,1193,0,4,0,0,5.5119,1.6379,356,4,0,0,0,0,1,1,158,1,22,0,20,0,0,0,0,0,0,0,4,2,1,1,1,0,0,0,4,0,4,0.0,9.84,38.29,305,20,0.2877,0.5032,5,0,0,0
2026-04-29T19:56:10,anki.exe,19596,E:\Program Files\Anki\anki.exe,2,0,1,224,2674,0,3,0,0,0.9797,0.3467,449,3,0,0,0,0,1,0,696,3,0,0,79,0,0,0,0,0,0,0,3,3,1,1,1,0,0,0,4,0,4,0.0,250.55,263.0,1545,79,19.3742,18.2961,4,0,0,0
2026-04-29T19:56:18,Photoshop.exe,20204,G:\Program FIles\Photoshop\Adobe Photoshop 2020\Photoshop.exe,2,0,1,221,4002,0,9,0,0,5.9057,4.1158,1182,9,0,0,0,0,1,1,737,4,6,0,95,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,0,4,0.0,601.83,1304.44,1716,95,161.764,0.8756,11,1,0,0
2026-04-29T19:56:25,lghub.exe,20232,C:\Program Files\LGHUB\lghub.exe,2,0,1,98,1745,0,7,0,0,5.5842,1.8244,395,7,0,0,0,0,4,0,569,4,7,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0.0,107.46,75.06,972,38,13.3753,0.9424,11,0,0,1
2026-04-29T19:56:33,OFT.Platform.exe,3180,C:\Program Files (x86)\ATAS Platform\OFT.Platform.exe,2,0,1,342,4955,0,6,0,0,5.7468,1.9011,292,6,0,0,0,0,4,4,698,4,0,0,29,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,17,0,17,0.0,464.92,321.39,1281,28,58.254,0.4801,10,0,0,0
2026-04-29T19:56:40,lghub.exe,19472,C:\Program Files\LGHUB\lghub.exe,2,0,1,41,510,0,0,0,0,-1,-1,56,0,0,0,0,0,1,0,329,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,31.36,10.59,200,7,0.0002,0.0001,1,0,0,0
2026-04-29T19:56:47,lghub.exe,19752,C:\Program Files\LGHUB\lghub.exe,1,0,1,71,1235,0,1,0,0,0.5816,0.5816,233,1,0,0,0,0,1,1,456,3,18,0,33,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,0,4,0.0,94.53,82.3,530,34,5.0023,0.7471,2,0,0,0
2026-04-29T19:56:54,lghub.exe,19780,C:\Program Files\LGHUB\lghub.exe,2,0,1,51,792,0,0,0,0,-1,-1,133,0,0,0,0,0,1,1,365,4,0,0,18,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,4,0,4,0.0,47.93,12.96,349,18,1.1188,1.5994,1,0,0,0
2026-04-29T19:57:01,lghub.exe,20048,C:\Program Files\LGHUB\lghub.exe,1,0,0,41,1271,0,5,0,0,5.6747,1.3133,380,5,0,0,0,0,1,1,275,2,32,0,17,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,0,4,0.0,115.35,60.73,359,17,28.5615,8.687,6,0,0,0
2026-04-29T19:57:09,EyeLeo.exe,20608,C:\Program Files (x86)\EyeLeo\EyeLeo.exe,2,0,1,48,430,0,0,0,0,-1,-1,32,0,0,0,0,0,1,1,347,2,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,0,4,0.0,16.17,3.62,191,2,0.2776,0.0287,1,0,0,0
2026-04-29T19:57:16,QtWebEngineProcess.exe,21388,E:\Program Files\Anki\lib\PyQt6\Qt6\bin\QtWebEngineProcess.exe,1,0,0,89,1229,0,6,0,0,5.6715,2.0544,161,6,0,0,0,0,1,1,426,1,34,0,14,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,4,0,4,0.0,65.8,22.99,393,14,3.0058,2.9834,7,0,0,0
2026-04-29T19:57:23,EasyBCD.exe,21400,C:\Program Files (x86)\NeoSmart Technologies\EasyBCD\EasyBCD.exe,3,1,6,84,1167,0,22,0,0,5.2984,2.9256,120,22,0,0,0,0,1,1,430,2,0,0,7,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,4,0,4,0.0,46.7,35.43,380,7,0.9154,0.0016,22,1,0,0
2026-04-29T19:57:30,QtWebEngineProcess.exe,21408,E:\Program Files\Anki\lib\PyQt6\Qt6\bin\QtWebEngineProcess.exe,1,0,0,89,1191,0,6,0,0,5.5941,1.995,142,6,0,0,0,0,1,1,426,1,34,0,14,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,4,0,4,0.0,62.16,20.96,373,14,2.9951,2.9726,7,0,0,0
2026-04-29T19:57:37,QtWebEngineProcess.exe,21440,E:\Program Files\Anki\lib\PyQt6\Qt6\bin\QtWebEngineProcess.exe,1,0,0,89,1207,0,6,0,0,5.6947,2.0582,150,6,0,0,0,0,1,1,426,1,34,0,14,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,4,0,4,0.0,61.98,19.55,383,14,12.1186,12.0873,7,0,0,0
2026-04-29T19:57:44,mpv.exe,21468,E:\Program Files\Anki\mpv.exe,2,0,1,40,413,0,1,0,0,0.373,0.373,42,1,0,0,0,0,1,0,260,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,20.44,21.98,172,7,0.0003,0.0153,2,0,0,0
2026-04-29T19:57:51,brave.exe,21164,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,2,0,1,118,3844,0,0,0,0,-1,-1,1242,0,0,0,0,0,3,3,587,3,0,0,43,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,4,0,4,0.0,194.69,88.8,1435,43,121.3899,95.6363,3,0,0,0
2026-04-29T19:57:58,brave.exe,21044,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,2,0,1,23,408,0,0,0,0,-1,-1,72,0,0,0,0,0,1,1,156,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,8.46,2.24,172,7,0.0058,0.0001,1,0,0,0
2026-04-29T19:58:04,brave.exe,21536,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,2,0,1,46,1150,0,0,0,0,-1,-1,283,0,0,0,0,0,1,1,310,3,0,0,21,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,5,0,5,0.0,44.75,16.93,365,21,5.775,14.9486,1,0,0,0
2026-04-29T19:58:11,brave.exe,21544,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,1,0,1,49,1135,0,3,0,0,1.481,1.1717,190,3,0,0,0,0,1,1,246,1,18,0,11,0,0,0,0,0,0,0,4,2,1,1,1,0,0,0,4,0,4,0.0,58.73,16.3,330,11,61.0225,1.5309,4,0,0,0
2026-04-29T19:58:18,brave.exe,21584,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,1,0,0,29,782,0,3,0,0,0.553,0.2574,169,3,0,0,0,0,1,1,201,1,18,0,10,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,4,0,4,0.0,21.67,10.14,209,10,4.2885,3.6824,4,0,0,0
2026-04-29T19:58:24,<access denied>,21664,<access denied>,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.09,0.14,0,0,4.5854,3.4455,0,0,0,0
2026-04-29T19:58:30,<access denied>,22060,<access denied>,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.73,5.3,0,0,1.2035,20.719,0,0,0,0
2026-04-29T19:58:37,VirtualBox.exe,22188,E:\Program Files\Oracle\VirtualBox.exe,2,0,1,104,1759,0,1,0,0,0.029,0.029,394,1,0,0,0,0,3,0,519,1,0,0,10,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,4,0,4,0.0,103.78,61.82,477,10,1.6534,0.0013,4,0,0,0
2026-04-29T19:58:44,brave.exe,22236,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,1,0,1,36,787,0,1,0,0,0.4486,0.4486,147,1,0,0,0,0,2,2,245,1,14,0,9,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,4,0,4,0.0,19.79,9.26,231,9,0.0142,0.0138,3,0,0,0
2026-04-29T19:58:50,brave.exe,22244,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,2,0,1,59,979,0,0,0,0,-1,-1,150,0,0,0,0,0,1,1,314,1,0,0,8,0,0,0,1,0,1,1,3,3,1,1,1,0,0,0,4,0,4,0.0,26.34,12.95,375,8,0.0563,0.0134,2,1,0,0
2026-04-29T19:58:58,chrome.exe,22620,C:\Program Files\Google\Chrome\Application\chrome.exe,2,0,1,138,4662,0,1,0,0,4.0155,4.0155,1482,1,0,0,0,0,2,0,687,4,2,0,46,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,4,0,4,0.0,207.61,91.69,1766,46,173.5298,128.3132,3,0,0,0
2026-04-29T19:59:04,chrome.exe,22632,C:\Program Files\Google\Chrome\Application\chrome.exe,2,0,1,32,488,0,1,0,0,4.0155,4.0155,75,1,0,0,0,0,1,1,265,2,2,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,10.64,6.88,241,7,0.0017,0.0005,2,0,0,0
2026-04-29T19:59:11,chrome.exe,22816,C:\Program Files\Google\Chrome\Application\chrome.exe,1,0,1,54,1344,0,2,0,0,4.0155,2.2843,203,2,0,0,0,0,1,1,329,2,20,0,11,0,0,0,0,0,0,0,4,2,1,1,1,0,0,0,4,0,4,0.0,73.99,19.62,387,11,20.7609,1.0133,3,0,0,0
2026-04-29T19:59:18,chrome.exe,22824,C:\Program Files\Google\Chrome\Application\chrome.exe,2,0,1,64,1669,0,90,0,0,4.0155,0.8836,494,90,0,0,0,0,1,1,440,4,2,1,21,0,0,0,0,0,0,0,5,4,1,1,1,0,0,0,4,0,4,0.0,48.98,22.59,491,21,4.1609,10.6727,21,0,0,0
2026-04-29T19:59:25,chrome.exe,22872,C:\Program Files\Google\Chrome\Application\chrome.exe,1,0,0,26,728,0,4,0,0,4.0155,1.1973,156,4,0,0,0,0,1,1,174,1,20,0,10,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,4,0,4,0.0,19.96,9.52,175,10,0.2501,0.0603,5,0,0,0
2026-04-29T19:59:31,chrome.exe,22936,C:\Program Files\Google\Chrome\Application\chrome.exe,1,0,0,19,935,0,3,0,0,4.0155,1.5695,269,3,0,0,0,0,1,1,130,1,22,0,19,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,4,0,4,0.0,47.74,19.34,241,19,0.1609,0.1783,4,0,0,0
2026-04-29T19:59:38,chrome.exe,22944,C:\Program Files\Google\Chrome\Application\chrome.exe,1,0,0,19,944,0,3,0,0,4.0155,1.5694,273,3,0,0,0,0,1,1,130,1,22,0,19,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,4,0,4,0.0,47.94,18.43,241,19,0.1633,0.1805,4,0,0,0
2026-04-29T19:59:45,chrome.exe,23112,C:\Program Files\Google\Chrome\Application\chrome.exe,1,0,0,19,1075,0,4,0,0,5.6405,2.5873,335,4,0,0,0,0,1,1,130,1,25,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0.0,73.25,35.17,273,18,0.2159,0.1186,5,0,0,0
2026-04-29T19:59:52,chrome.exe,23268,C:\Program Files\Google\Chrome\Application\chrome.exe,1,0,0,19,1084,0,2,0,0,4.0155,2.3095,346,2,0,0,0,0,1,1,130,1,22,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,65.57,32.83,238,18,0.1137,0.0427,3,0,0,0
2026-04-29T19:59:59,chrome.exe,22544,C:\Program Files\Google\Chrome\Application\chrome.exe,1,0,0,19,1105,0,2,0,0,1.7375,1.1704,357,2,0,0,0,0,1,1,130,1,22,0,18,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,4,0,4,0.0,67.09,36.98,238,18,0.1093,0.0426,3,0,0,0
2026-04-29T20:00:06,WINWORD.EXE,23284,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,1,0,1,145,2204,0,9,0,0,5.9864,3.0224,389,9,1,0,0,0,1,0,666,3,4,0,45,0,0,0,7,0,7,7,4,3,1,1,1,0,0,0,4,0,4,0.0,200.91,165.14,1534,45,1.2436,1.5362,18,8,0,0
2026-04-29T20:00:13,OFT.Platform.Updater.exe,23416,C:\Program Files (x86)\ATAS Platform\OFT.Platform.Updater.exe,2,0,1,80,1086,0,20,0,0,6.1379,3.0327,102,20,0,0,0,0,1,1,395,2,1,0,10,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,4,1,7,0.0,44.4,27.12,412,10,0.2927,0.0015,22,1,0,0
2026-04-29T20:00:20,chrome.exe,23684,C:\Program Files\Google\Chrome\Application\chrome.exe,1,0,0,19,1404,0,4,0,0,5.8839,2.0493,483,4,0,0,0,0,1,1,130,1,22,0,19,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,4,0,4,0.0,104.0,49.54,435,19,1.2109,4.1025,5,0,0,0
2026-04-29T20:00:27,EasyBCD.exe,24192,C:\Program Files (x86)\NeoSmart Technologies\EasyBCD\EasyBCD.exe,3,1,6,116,1555,0,24,0,0,5.435,3.3031,160,24,0,0,0,0,1,1,530,3,2,0,10,0,0,0,2,0,2,2,2,1,1,0,0,0,0,0,4,0,4,0.0,1.03,40.33,590,9,0.8742,0.0005,23,2,0,0
2026-04-29T20:00:34,Adobe Spaces Helper.exe,24656,G:\Program FIles\Photoshop\Adobe Photoshop 2020\Required\Plug-ins\Spaces\Adobe Spaces Helper.exe,2,0,1,105,1090,0,0,0,0,-1,-1,102,0,0,0,0,0,1,1,504,1,0,0,29,0,0,0,0,0,0,0,4,3,1,1,1,0,0,0,4,0,4,0.0,56.25,61.41,630,29,0.0429,0.0651,1,0,0,0
2026-04-29T20:00:41,Adobe Spaces Helper.exe,24932,G:\Program FIles\Photoshop\Adobe Photoshop 2020\Required\Plug-ins\Spaces\Adobe Spaces Helper.exe,2,0,1,68,1034,0,1,0,0,4.5146,4.5146,242,1,0,0,0,0,1,0,375,1,1,0,16,0,0,0,0,0,0,0,5,1,1,1,1,0,0,0,4,0,4,0.0,37.91,17.5,281,16,0.0625,0.0604,2,0,0,0
2026-04-29T20:00:48,Adobe Spaces Helper.exe,25128,G:\Program FIles\Photoshop\Adobe Photoshop 2020\Required\Plug-ins\Spaces\Adobe Spaces Helper.exe,2,0,1,68,1112,0,2,0,0,5.7718,5.1233,278,2,0,0,0,0,1,0,375,1,1,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0.0,52.05,28.45,282,16,0.4892,0.1133,3,0,0,0
